food,foodLabel,subclass_of,subclass_ofLabel,serving_temperature,serving_temperatureLabel,color,colorLabel
http://www.wikidata.org/entity/Q1806971,Bulgariska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1806971,Bulgariska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q1811408,Q1811408,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1859167,Georgiska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1859167,Georgiska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q1869818,Q1869818,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1891041,Rhôneviner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1896262,Chilenska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1938910,Kanadensiska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1938910,Kanadensiska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q1968496,Amerikanska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q1968496,Amerikanska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2005561,Q2005561,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2010616,Q2010616,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2010616,Q2010616,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2038437,Q2038437,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2038437,Q2038437,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2047030,Q2047030,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2071727,Q2071727,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2071727,Q2071727,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2072095,Serbiska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2072095,Serbiska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2122125,Qualitätswein,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2129654,Australiska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2129654,Australiska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2143129,Sydafrikanska viner,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2143129,Sydafrikanska viner,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2210597,Q2210597,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2298805,Q2298805,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2361197,Q2361197,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2361197,Q2361197,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2367063,Q2367063,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2367063,Q2367063,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2380757,Q2380757,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2380757,Q2380757,http://www.wikidata.org/entity/Q722338,Starkvin,,,,
http://www.wikidata.org/entity/Q2473818,Q2473818,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2478515,Q2478515,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2527141,Q2527141,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2527141,Q2527141,http://www.wikidata.org/entity/Q1432594,spanska viner,,,,
http://www.wikidata.org/entity/Q2527141,Q2527141,http://www.wikidata.org/entity/Q13439060,Q13439060,,,,
http://www.wikidata.org/entity/Q2555826,Q2555826,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2555826,Q2555826,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2706552,Q2706552,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2798292,Q2798292,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2945652,svenskt vin,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q2945652,svenskt vin,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q2972006,Q2972006,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q3070079,Q3070079,http://www.wikidata.org/entity/Q282,vin,,,,
http://www.wikidata.org/entity/Q3070079,Q3070079,http://www.wikidata.org/entity/Q253140,Q253140,,,,
http://www.wikidata.org/entity/Q3382471,Q3382471,http://www.wikidata.org/entity/Q282,vin,,,,
