food,foodLabel,subclass_of,subclass_ofLabel,serving_temperature,serving_temperatureLabel,color,colorLabel
http://www.wikidata.org/entity/Q1470762,Q1470762,http://www.wikidata.org/entity/Q11004,grönsak,,,,
http://www.wikidata.org/entity/Q1470762,Q1470762,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q1621080,Oliv,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q3133,grön
http://www.wikidata.org/entity/Q1621080,Oliv,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q23445,svart
http://www.wikidata.org/entity/Q1662430,Litschi,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q2146147,Q2146147,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q2224510,Q2224510,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q943,gul
http://www.wikidata.org/entity/Q2224510,Q2224510,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q3257809,purpur
http://www.wikidata.org/entity/Q2574750,citrusfrukt,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q2574750,citrusfrukt,http://www.wikidata.org/entity/Q27480917,Q27480917,,,,
http://www.wikidata.org/entity/Q2746643,fikon,http://www.wikidata.org/entity/Q1627377,Q1627377,,,http://www.wikidata.org/entity/Q3142,röd
http://www.wikidata.org/entity/Q2746643,fikon,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q3142,röd
http://www.wikidata.org/entity/Q2746643,fikon,http://www.wikidata.org/entity/Q1627377,Q1627377,,,http://www.wikidata.org/entity/Q3257809,purpur
http://www.wikidata.org/entity/Q2746643,fikon,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q3257809,purpur
http://www.wikidata.org/entity/Q2750528,Q2750528,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q2751465,Q2751465,http://www.wikidata.org/entity/Q1364,frukt,,,,
http://www.wikidata.org/entity/Q2751465,Q2751465,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q2837127,Q2837127,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q2967779,Q2967779,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3089309,Q3089309,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3099408,Q3099408,http://www.wikidata.org/entity/Q375,våffla,,,,
http://www.wikidata.org/entity/Q3099408,Q3099408,http://www.wikidata.org/entity/Q746549,maträtt,,,,
http://www.wikidata.org/entity/Q3099408,Q3099408,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3181909,Q3181909,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3205924,Q3205924,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3320037,Q3320037,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q3320037,Q3320037,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3342808,kokosnöt,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q23444,vit
http://www.wikidata.org/entity/Q3342808,kokosnöt,http://www.wikidata.org/entity/Q3320037,Q3320037,,,http://www.wikidata.org/entity/Q23444,vit
http://www.wikidata.org/entity/Q3342808,kokosnöt,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q47071,brun
http://www.wikidata.org/entity/Q3342808,kokosnöt,http://www.wikidata.org/entity/Q3320037,Q3320037,,,http://www.wikidata.org/entity/Q47071,brun
http://www.wikidata.org/entity/Q3360594,Q3360594,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q3733836,aprikos,http://www.wikidata.org/entity/Q3314483,frukt,,,http://www.wikidata.org/entity/Q39338,orange
http://www.wikidata.org/entity/Q5122903,Citrus japonica,http://www.wikidata.org/entity/Q2574750,citrusfrukt,,,,
http://www.wikidata.org/entity/Q5122903,Citrus japonica,http://www.wikidata.org/entity/Q3314483,frukt,,,,
http://www.wikidata.org/entity/Q5881191,melon,http://www.wikidata.org/entity/Q11004,grönsak,,,,
http://www.wikidata.org/entity/Q5881191,melon,http://www.wikidata.org/entity/Q3173962,Q3173962,,,,
